state,state_name,place_name,census_name,geoid,population_2024,latitude,longitude,coordinate_source,geometry_precision,matched_town_hall_rows_with_coordinates,population_per_town_hall,land_area_sqmi,water_area_sqmi,match_status,source_population_dataset,source_coordinate_dataset,dominant_people_profile,town_hall_name,town_hall_address,town_hall_locality,town_hall_latitude,town_hall_longitude
NJ,New Jersey,National Park,National Park borough,3449680,3085,39.867297,-75.185621,census_place_centroid,point,0,,1.008,0.43,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Neptune City,Neptune City borough,3449920,4599,40.200478,-74.033336,census_place_centroid,point,0,,0.896,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Netcong,Netcong borough,3450130,3925,40.898829,-74.705125,town_hall,point,3,1308.33,0.832,0.124,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Netcong Tax Collector,23 Maple Ave,"Netcong, NJ 07857",40.898829,-74.705125
NJ,New Jersey,New Brunswick,New Brunswick city,3451210,57487,40.493379,-74.446050,town_hall,point,3,19162.33,5.233,0.521,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,New Brunswick Inspections,25 Kirkpatrick St,"New Brunswick, NJ 08901",40.493379,-74.446050
NJ,New Jersey,New Milford,New Milford borough,3451660,17229,40.934161,-74.019453,census_place_centroid,point,0,,2.283,0.041,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,New Providence,New Providence borough,3451810,13957,40.69889,-74.406623,census_place_centroid,point,0,,3.689,0.021,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Newark,Newark city,3451000,317303,40.731419,-74.171246,town_hall,point,3,105767.67,24.144,1.741,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Newark,31 Green St,"Newark, NJ 07102",40.731419,-74.171246
NJ,New Jersey,Newfield,Newfield borough,3451390,1812,39.551041,-75.010217,census_place_centroid,point,0,,1.738,0.003,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Newton,Newton town,3451930,8435,41.051487,-74.753601,census_place_centroid,point,0,,3.36,0.022,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,North Arlington,North Arlington borough,3452320,16694,40.786256,-74.12622,census_place_centroid,point,0,,2.484,0.045,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,North Caldwell,North Caldwell borough,3452620,6769,40.8645,-74.259996,census_place_centroid,point,0,,3.068,0.005,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,North Haledon,North Haledon borough,3453040,8854,40.963618,-74.185281,census_place_centroid,point,0,,3.464,0.064,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,North Plainfield,North Plainfield borough,3453280,23072,40.621255,-74.439466,census_place_centroid,point,0,,2.807,0.013,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,North Wildwood,North Wildwood city,3453490,3555,39.005944,-74.797505,census_place_centroid,point,0,,1.725,0.77,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Northfield,Northfield city,3452950,8527,39.373073,-74.554128,census_place_centroid,point,0,,3.582,0.035,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Northvale,Northvale borough,3453430,4979,41.012874,-73.948553,census_place_centroid,point,0,,1.265,0.003,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Norwood,Norwood borough,3453610,5854,40.992046,-73.950551,census_place_centroid,point,0,,2.785,0.009,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Oakland,Oakland borough,3453850,12926,41.031022,-74.240502,census_place_centroid,point,0,,8.506,0.264,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Oaklyn,Oaklyn borough,3453880,3979,39.9023,-75.080573,census_place_centroid,point,0,,0.627,0.071,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Ocean City,Ocean City city,3454360,11219,39.269523,-74.599797,census_place_centroid,point,0,,6.753,4.801,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Ocean Gate,Ocean Gate borough,3454450,1987,39.926453,-74.134759,census_place_centroid,point,0,,0.45,0.093,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Oceanport,Oceanport borough,3454570,6383,40.316012,-74.020479,census_place_centroid,point,0,,3.172,0.623,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Ogdensburg,Ogdensburg borough,3454660,2310,41.08009,-74.597626,census_place_centroid,point,0,,2.204,0.044,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Old Tappan,Old Tappan borough,3454870,6342,41.023305,-73.984223,census_place_centroid,point,0,,3.315,0.848,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Oradell,Oradell borough,3454990,8344,40.956653,-74.032862,census_place_centroid,point,0,,2.411,0.156,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Palisades Park,Palisades Park borough,3455770,20520,40.847017,-73.997061,census_place_centroid,point,0,,1.239,0.042,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Palmyra,Palmyra borough,3455800,7587,40.003099,-75.035889,census_place_centroid,point,0,,1.849,0.755,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Paramus,Paramus borough,3455950,26786,40.947299,-74.070169,census_place_centroid,point,0,,10.445,0.063,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Park Ridge,Park Ridge borough,3456130,9634,41.036183,-74.044293,census_place_centroid,point,0,,2.607,0.021,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Passaic,Passaic city,3456550,70722,40.857552,-74.129089,census_place_centroid,point,0,,3.133,0.108,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Paterson,Paterson city,3457000,160463,40.916663,-74.171524,town_hall,point,3,53487.67,8.413,0.294,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Paterson,155 Market St,"Paterson, NJ 07505",40.916663,-74.171524
NJ,New Jersey,Paulsboro,Paulsboro borough,3457150,6316,39.839975,-75.23996,census_place_centroid,point,0,,1.924,0.705,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Peapack and Gladstone,Peapack and Gladstone borough,3457300,2602,40.715782,-74.654054,census_place_centroid,point,0,,5.733,0.07,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Pemberton,Pemberton borough,3457480,1392,39.97219,-74.686558,census_place_centroid,point,0,,0.59,0.017,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Pennington,Pennington borough,3457600,2906,40.324923,-74.78878,census_place_centroid,point,0,,0.961,0.003,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Penns Grove,Penns Grove borough,3457750,4921,39.727704,-75.469035,census_place_centroid,point,0,,0.893,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Perth Amboy,Perth Amboy city,3458200,56939,40.506382,-74.265326,town_hall,point,3,18979.67,4.662,1.299,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Perth Amboy City Hall,260 High St,"Perth Amboy, NJ 08861",40.506382,-74.265326
NJ,New Jersey,Phillipsburg,Phillipsburg town,3458350,15393,40.691974,-75.179006,census_place_centroid,point,0,,3.191,0.121,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Pine Beach,Pine Beach borough,3458590,2214,39.936058,-74.169789,census_place_centroid,point,0,,0.636,0.005,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Pine Hill,Pine Hill borough,3458770,10894,39.78572,-74.980816,census_place_centroid,point,0,,4.865,0.057,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Pitman,Pitman borough,3459070,8943,39.733094,-75.129673,census_place_centroid,point,0,,2.218,0.041,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Plainfield,Plainfield city,3459190,56507,40.615444,-74.415775,census_place_centroid,point,0,,5.959,0.009,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Pleasantville,Pleasantville city,3459640,20924,39.388801,-74.514288,census_place_centroid,point,0,,5.721,1.562,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Point Pleasant,Point Pleasant borough,3459880,19565,40.077748,-74.069921,census_place_centroid,point,0,,3.491,0.674,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Point Pleasant Beach,Point Pleasant Beach borough,3459910,4941,40.092566,-74.045173,census_place_centroid,point,0,,1.424,0.317,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Pompton Lakes,Pompton Lakes borough,3460090,11156,41.002734,-74.286742,census_place_centroid,point,0,,2.888,0.274,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Port Republic,Port Republic city,3460600,1131,39.534798,-74.476099,census_place_centroid,point,0,,7.462,1.086,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Princeton,Princeton,3460900,31445,40.358244,-74.666728,census_place_centroid,point,0,,17.946,0.466,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Prospect Park,Prospect Park borough,3461170,6382,40.941559,-74.174088,census_place_centroid,point,0,,0.465,0.005,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Rahway,Rahway city,3461530,30763,40.607152,-74.280531,census_place_centroid,point,0,,3.896,0.145,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Ramsey,Ramsey borough,3461680,15003,41.061325,-74.146996,census_place_centroid,point,0,,5.503,0.069,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Raritan,Raritan borough,3461980,8584,40.571344,-74.646026,census_place_centroid,point,0,,1.992,0.041,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Red Bank,Red Bank borough,3462430,12830,40.348722,-74.066528,census_place_centroid,point,0,,1.746,0.41,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Ridgefield,Ridgefield borough,3462910,11666,40.832677,-74.014088,census_place_centroid,point,0,,2.543,0.327,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Ridgefield Park,Ridgefield Park village,3462940,13400,40.854705,-74.019926,census_place_centroid,point,0,,1.705,0.207,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Ridgewood,Ridgewood village,3463000,26701,40.981591,-74.113506,census_place_centroid,point,0,,5.742,0.062,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Ringwood,Ringwood borough,3463150,11762,41.103963,-74.271138,census_place_centroid,point,0,,25.59,2.905,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,River Edge,River Edge borough,3463360,12235,40.932124,-74.033434,town_hall,point,3,4078.33,1.833,0.045,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,River Edge Mayor's Office,705 Kinderkamack Rd,"River Edge, NJ 07661",40.932124,-74.033434
NJ,New Jersey,Riverdale,Riverdale borough,3463300,4142,40.995886,-74.314532,census_place_centroid,point,0,,2.026,0.041,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Riverton,Riverton borough,3463660,2816,40.011135,-75.014128,census_place_centroid,point,0,,0.662,0.273,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Rockaway,Rockaway borough,3464050,6651,40.895853,-74.517323,census_place_centroid,point,0,,2.076,0.047,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Rockleigh,Rockleigh borough,3464170,406,41.000241,-73.934068,census_place_centroid,point,0,,1.003,0.007,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Rocky Hill,Rocky Hill borough,3464320,755,40.400347,-74.638922,census_place_centroid,point,0,,0.61,0.003,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Roosevelt,Roosevelt borough,3464410,802,40.220742,-74.470155,census_place_centroid,point,0,,1.94,0.009,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Roseland,Roseland borough,3464590,6370,40.821737,-74.310147,census_place_centroid,point,0,,3.618,0.023,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Roselle,Roselle borough,3464620,23064,40.652211,-74.260158,census_place_centroid,point,0,,2.635,0.013,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Roselle Park,Roselle Park borough,3464650,14390,40.665309,-74.266558,census_place_centroid,point,0,,1.225,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Rumson,Rumson borough,3465130,7191,40.362067,-74.00451,census_place_centroid,point,0,,5.067,2.045,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
